Time [s],Packet ID,MOSI,MISO
2.843023400000000,0,0x00,0xFF
2.843029800000000,0,0x00,0xFF
2.843036200000000,0,0x00,0xFF
2.843042600000000,0,0x02,0xFF
2.843049000000000,0,0x02,0xFF
2.843055400000000,0,0x02,0xFF
2.843061800000000,0,0x03,0xFF
2.843068200000000,0,0x00,0xFF
2.843074600000000,0,0x00,0xFF
2.843081000000000,0,0x00,0xFF
2.843087400000000,0,0x01,0xFF
2.843093800000000,0,0x02,0xFF
2.843100200000000,0,0x02,0xFF
2.843106600000000,0,0x00,0xFF
2.843113000000000,0,0x02,0xFF
2.843119400000000,0,0x03,0xFF
2.843125800000000,0,0x02,0xFF
2.843132200000000,0,0x00,0xFF
2.843138600000000,0,0x00,0xFF
2.843145000000000,0,0x00,0xFF
2.843151400000000,0,0x00,0xFF
2.843157800000000,0,0x01,0xFF
2.843164200000000,0,0x02,0xFF
2.843170600000000,0,0x02,0xFF
2.843177000000000,0,0x03,0xFF
2.843183400000000,0,0x02,0xFF
2.843189800000000,0,0x00,0xFF
2.843196200000000,0,0x00,0xFF
2.843202600000000,0,0x01,0xFF
2.843209000000000,0,0x02,0xFF
2.843215400000000,0,0x02,0xFF
2.843221800000000,0,0x00,0xFF
2.843228200000000,0,0x00,0xFF
2.843234600000000,0,0x01,0xFF
2.843241000000000,0,0x02,0xFF
2.843247400000000,0,0x02,0xFF
2.843253800000000,0,0x01,0xFF
2.843260200000000,0,0x00,0xFF
2.843266600000000,0,0x02,0xFF
2.843273000000000,0,0x03,0xFF
2.843279400000000,0,0x02,0xFF
2.843285800000000,0,0x00,0xFF
2.843292200000000,0,0x00,0xFF
2.843298600000000,0,0x00,0xFF
2.843305000000000,0,0x00,0xFF
2.843311400000000,0,0x00,0xFF
2.843317800000000,0,0x00,0xFF
2.843324200000000,0,0x00,0xFF
2.843330600000000,0,0x00,0xFF
2.843337000000000,0,0x00,0xFF
2.843343400000000,0,0x00,0xFF
2.843349800000000,0,0x00,0xFF
2.843356200000000,0,0x00,0xFF
2.843362600000000,0,0x00,0xFF
2.843369000000000,0,0x00,0xFF
2.843375400000000,0,0x00,0xFF
2.843381800000000,0,0x00,0xFF
2.843388200000000,0,0x00,0xFF
2.843394600000000,0,0x00,0xFF
2.843401000000000,0,0x00,0xFF
2.843407400000000,0,0x00,0xFF
2.843413800000000,0,0x00,0xFF
2.843491800000000,0,0xB4,0x00
2.843533420000000,0,0x02,0x00
2.843574080000000,0,0x10,0x00
2.843623880000000,0,0x7E,0xFF
2.843630280000000,0,0x00,0xFF
2.843636680000000,0,0x76,0xFF
2.843643080000000,0,0xF6,0xFF
2.843649480000000,0,0xF9,0xFF
2.843655880000000,0,0xFF,0xFF
2.843662280000000,0,0xFF,0xFF
2.843668680000000,0,0xAF,0xFF
2.843675080000000,0,0x57,0xFF
2.843681480000000,0,0x57,0xFF
2.843687880000000,0,0x0F,0xFF
2.843694280000000,0,0x7F,0xFF
2.843700680000000,0,0xFF,0xFF
2.843707080000000,0,0x67,0xFF
2.843713480000000,0,0x57,0xFF
2.843719880000000,0,0x57,0xFF
2.843726280000000,0,0x37,0xFF
2.843732680000000,0,0xFF,0xFF
2.843739080000000,0,0xFF,0xFF
2.843745480000000,0,0x67,0xFF
2.843751880000000,0,0x57,0xFF
2.843758280000000,0,0x57,0xFF
2.843764680000000,0,0x37,0xFF
2.843771080000000,0,0xFF,0xFF
2.843777480000000,0,0xFF,0xFF
2.843783880000000,0,0xFF,0xFF
2.843790280000000,0,0x7B,0xFF
2.843796680000000,0,0xFF,0xFF
2.843803080000000,0,0xFF,0xFF
2.843809480000000,0,0xFF,0xFF
2.843815880000000,0,0x00,0xFF
2.843822280000000,0,0x00,0xFF
2.843828680000000,0,0x08,0xFF
2.843835080000000,0,0x78,0xFF
2.843841480000000,0,0x80,0xFF
2.843847880000000,0,0x88,0xFF
2.843854280000000,0,0xF8,0xFF
2.843860680000000,0,0x80,0xFF
2.843867080000000,0,0x08,0xFF
2.843873480000000,0,0x78,0xFF
2.843879880000000,0,0x80,0xFF
2.843886280000000,0,0x88,0xFF
2.843892680000000,0,0xF8,0xFF
2.843899080000000,0,0x80,0xFF
2.843905480000000,0,0x76,0xFF
2.843911880000000,0,0x89,0xFF
2.843918280000000,0,0x89,0xFF
2.843924680000000,0,0x89,0xFF
2.843931080000000,0,0x76,0xFF
2.843937480000000,0,0x00,0xFF
2.843943880000000,0,0x00,0xFF
2.843950280000000,0,0x70,0xFF
2.843956680000000,0,0x88,0xFF
2.843963080000000,0,0x89,0xFF
2.843969460000000,0,0xFF,0xFF
2.843975880000000,0,0x80,0xFF
2.843982260000000,0,0x00,0xFF
2.843988660000000,0,0x70,0xFF
2.843995060000000,0,0x88,0xFF
2.844001460000000,0,0x89,0xFF
2.844007860000000,0,0xFF,0xFF
2.844014260000000,0,0x80,0xFF
2.844020660000000,0,0x76,0xFF
2.844027060000000,0,0x89,0xFF
2.844033460000000,0,0x89,0xFF
2.844039860000000,0,0x89,0xFF
2.844046260000000,0,0x76,0xFF
2.844052660000000,0,0x00,0xFF
2.844059060000000,0,0x88,0xFF
2.844065460000000,0,0xF8,0xFF
2.844071860000000,0,0x88,0xFF
2.844078260000000,0,0x08,0xFF
2.844084660000000,0,0xF0,0xFF
2.844091060000000,0,0x80,0xFF
2.844097460000000,0,0x00,0xFF
2.844103860000000,0,0x70,0xFF
2.844110260000000,0,0x88,0xFF
2.844116660000000,0,0x89,0xFF
2.844123060000000,0,0xFF,0xFF
2.844129460000000,0,0x80,0xFF
2.844135860000000,0,0x00,0xFF
2.844142260000000,0,0x70,0xFF
2.844148660000000,0,0x88,0xFF
2.844155060000000,0,0x89,0xFF
2.844161460000000,0,0xFF,0xFF
2.844167860000000,0,0x80,0xFF
2.844174260000000,0,0x00,0xFF
2.844180660000000,0,0x82,0xFF
2.844187060000000,0,0xFF,0xFF
2.844193460000000,0,0x80,0xFF
2.844199860000000,0,0x00,0xFF
2.844206260000000,0,0x00,0xFF
2.844212660000000,0,0xC6,0xFF
2.844219060000000,0,0xA1,0xFF
2.844225460000000,0,0x91,0xFF
2.844231860000000,0,0x89,0xFF
2.844238260000000,0,0x86,0xFF
2.844244660000000,0,0x00,0xFF
2.844251060000000,0,0x00,0xFF
2.844257460000000,0,0x00,0xFF
2.844263860000000,0,0xBF,0xFF
2.844270260000000,0,0x00,0xFF
2.844276660000000,0,0x00,0xFF
2.844283060000000,0,0x00,0xFF
2.844289460000000,0,0x00,0xFF
2.844295860000000,0,0x00,0xFF
2.844302260000000,0,0x00,0xFF
2.844308660000000,0,0x00,0xFF
2.844315060000000,0,0x00,0xFF
2.844321460000000,0,0x00,0xFF
2.844327860000000,0,0x00,0xFF
2.844334260000000,0,0x00,0xFF
2.844340660000000,0,0x00,0xFF
2.844347060000000,0,0x00,0xFF
2.844353460000000,0,0x00,0xFF
2.844359860000000,0,0x00,0xFF
2.844366260000000,0,0x00,0xFF
2.844372660000000,0,0x00,0xFF
2.844379060000000,0,0x00,0xFF
2.844385460000000,0,0x00,0xFF
2.844391860000000,0,0x00,0xFF
2.844398260000000,0,0x00,0xFF
2.844404660000000,0,0x00,0xFF
2.844411060000000,0,0x00,0xFF
2.844417460000000,0,0x00,0xFF
2.844423860000000,0,0x00,0xFF
2.844430260000000,0,0x00,0xFF
2.844436660000000,0,0x00,0xFF
2.844516540000000,0,0xB5,0x00
2.844558460000000,0,0x02,0x00
2.844599000000000,0,0x10,0x00
2.844649660000000,0,0x03,0xFF
2.844656060000000,0,0x03,0xFF
2.844662460000000,0,0x03,0xFF
2.844668860000000,0,0x03,0xFF
2.844675260000000,0,0x03,0xFF
2.844681660000000,0,0x03,0xFF
2.844688060000000,0,0x03,0xFF
2.844694460000000,0,0x03,0xFF
2.844700860000000,0,0x03,0xFF
2.844707260000000,0,0x03,0xFF
2.844713660000000,0,0x03,0xFF
2.844720060000000,0,0x03,0xFF
2.844726460000000,0,0x03,0xFF
2.844732860000000,0,0x03,0xFF
2.844739260000000,0,0x03,0xFF
2.844745660000000,0,0x03,0xFF
2.844752060000000,0,0x03,0xFF
2.844758460000000,0,0x03,0xFF
2.844764860000000,0,0x03,0xFF
2.844771260000000,0,0x03,0xFF
2.844777660000000,0,0x03,0xFF
2.844784060000000,0,0x03,0xFF
2.844790460000000,0,0x03,0xFF
2.844796860000000,0,0x03,0xFF
2.844803260000000,0,0x03,0xFF
2.844809660000000,0,0x03,0xFF
2.844816060000000,0,0x03,0xFF
2.844822460000000,0,0x03,0xFF
2.844828860000000,0,0x03,0xFF
2.844835260000000,0,0x03,0xFF
2.844841660000000,0,0x00,0xFF
2.844848060000000,0,0x00,0xFF
2.844854460000000,0,0x00,0xFF
2.844860860000000,0,0x00,0xFF
2.844867260000000,0,0x00,0xFF
2.844873660000000,0,0x00,0xFF
2.844880060000000,0,0x00,0xFF
2.844886460000000,0,0x00,0xFF
2.844892860000000,0,0x00,0xFF
2.844899260000000,0,0x00,0xFF
2.844905660000000,0,0x00,0xFF
2.844912060000000,0,0x00,0xFF
2.844918460000000,0,0x00,0xFF
2.844924860000000,0,0x00,0xFF
2.844931260000000,0,0x00,0xFF
2.844937660000000,0,0x00,0xFF
2.844944060000000,0,0x00,0xFF
2.844950460000000,0,0x00,0xFF
2.844956860000000,0,0x00,0xFF
2.844963260000000,0,0x00,0xFF
2.844969660000000,0,0x00,0xFF
2.844976060000000,0,0x00,0xFF
2.844982460000000,0,0x00,0xFF
2.844988860000000,0,0x00,0xFF
2.844995260000000,0,0x00,0xFF
2.845001660000000,0,0x00,0xFF
2.845008060000000,0,0x00,0xFF
2.845014460000000,0,0x00,0xFF
2.845020860000000,0,0x00,0xFF
2.845027260000000,0,0x00,0xFF
2.845033660000000,0,0x00,0xFF
2.845040060000000,0,0x00,0xFF
2.845046460000000,0,0x00,0xFF
2.845052860000000,0,0x00,0xFF
2.845059260000000,0,0x00,0xFF
2.845065660000000,0,0x00,0xFF
2.845072060000000,0,0x00,0xFF
2.845078460000000,0,0x00,0xFF
2.845084860000000,0,0x00,0xFF
2.845091260000000,0,0x00,0xFF
2.845097660000000,0,0x00,0xFF
2.845104060000000,0,0x00,0xFF
2.845110460000000,0,0x00,0xFF
2.845116860000000,0,0x00,0xFF
2.845123260000000,0,0x00,0xFF
2.845129660000000,0,0x00,0xFF
2.845136060000000,0,0x00,0xFF
2.845142460000000,0,0x00,0xFF
2.845148860000000,0,0x00,0xFF
2.845155260000000,0,0x00,0xFF
2.845161660000000,0,0x00,0xFF
2.845168060000000,0,0x00,0xFF
2.845174460000000,0,0x00,0xFF
2.845180860000000,0,0x00,0xFF
2.845187260000000,0,0x00,0xFF
2.845193660000000,0,0x00,0xFF
2.845200060000000,0,0x00,0xFF
2.845206460000000,0,0x00,0xFF
2.845212860000000,0,0x00,0xFF
2.845219260000000,0,0x00,0xFF
2.845225660000000,0,0x00,0xFF
2.845232060000000,0,0x00,0xFF
2.845238460000000,0,0x00,0xFF
2.845244860000000,0,0x00,0xFF
2.845251260000000,0,0x00,0xFF
2.845257660000000,0,0x00,0xFF
2.845264060000000,0,0x00,0xFF
2.845270460000000,0,0x00,0xFF
2.845276860000000,0,0x00,0xFF
2.845283260000000,0,0x00,0xFF
2.845289640000000,0,0x00,0xFF
2.845296040000000,0,0x00,0xFF
2.845302440000000,0,0x00,0xFF
2.845308840000000,0,0x00,0xFF
2.845315240000000,0,0x00,0xFF
2.845321640000000,0,0x00,0xFF
2.845328040000000,0,0x00,0xFF
2.845334440000000,0,0x00,0xFF
2.845340840000000,0,0x00,0xFF
2.845347240000000,0,0x00,0xFF
2.845353640000000,0,0x00,0xFF
2.845360040000000,0,0x00,0xFF
2.845366440000000,0,0x00,0xFF
2.845372840000000,0,0x00,0xFF
2.845379240000000,0,0x00,0xFF
2.845385640000000,0,0x00,0xFF
2.845392040000000,0,0x00,0xFF
2.845398440000000,0,0x00,0xFF
2.845404840000000,0,0x00,0xFF
2.845411240000000,0,0x00,0xFF
2.845417640000000,0,0x00,0xFF
2.845424040000000,0,0x00,0xFF
2.845430440000000,0,0x00,0xFF
2.845436840000000,0,0x00,0xFF
2.845443240000000,0,0x00,0xFF
2.845449640000000,0,0x00,0xFF
2.845456040000000,0,0x00,0xFF
2.845462440000000,0,0x00,0xFF
2.845540560000000,0,0xB6,0x00
2.845581760000000,0,0x02,0x00
2.845622560000000,0,0x10,0x00
2.845672260000000,0,0x00,0xFF
2.845678660000000,0,0x00,0xFF
2.845685060000000,0,0x00,0xFF
2.845691460000000,0,0x00,0xFF
2.845697860000000,0,0x00,0xFF
2.845704260000000,0,0x00,0xFF
2.845710660000000,0,0x00,0xFF
2.845717060000000,0,0x00,0xFF
2.845723460000000,0,0x00,0xFF
2.845729860000000,0,0x00,0xFF
2.845736260000000,0,0x00,0xFF
2.845742660000000,0,0x00,0xFF
2.845749060000000,0,0x00,0xFF
2.845755460000000,0,0x00,0xFF
2.845761860000000,0,0x00,0xFF
2.845768260000000,0,0x00,0xFF
2.845774660000000,0,0x00,0xFF
2.845781060000000,0,0x00,0xFF
2.845787460000000,0,0x00,0xFF
2.845793860000000,0,0x00,0xFF
2.845800260000000,0,0x00,0xFF
2.845806660000000,0,0x00,0xFF
2.845813060000000,0,0x00,0xFF
2.845819460000000,0,0x00,0xFF
2.845825860000000,0,0x00,0xFF
2.845832260000000,0,0x00,0xFF
2.845838660000000,0,0x00,0xFF
2.845845060000000,0,0x00,0xFF
2.845851460000000,0,0x00,0xFF
2.845857860000000,0,0x00,0xFF
2.845864260000000,0,0x00,0xFF
2.845870660000000,0,0x00,0xFF
2.845877060000000,0,0x00,0xFF
2.845883460000000,0,0x00,0xFF
2.845889860000000,0,0x00,0xFF
2.845896260000000,0,0x00,0xFF
2.845902660000000,0,0x00,0xFF
2.845909060000000,0,0x00,0xFF
2.845915460000000,0,0x00,0xFF
2.845921860000000,0,0x00,0xFF
2.845928260000000,0,0x00,0xFF
2.845934660000000,0,0x00,0xFF
2.845941060000000,0,0x00,0xFF
2.845947460000000,0,0x00,0xFF
2.845953860000000,0,0x00,0xFF
2.845960260000000,0,0x00,0xFF
2.845966660000000,0,0x00,0xFF
2.845973060000000,0,0x00,0xFF
2.845979460000000,0,0x00,0xFF
2.845985860000000,0,0x00,0xFF
2.845992260000000,0,0x00,0xFF
2.845998660000000,0,0x00,0xFF
2.846005060000000,0,0x00,0xFF
2.846011460000000,0,0x00,0xFF
2.846017860000000,0,0x00,0xFF
2.846024260000000,0,0x00,0xFF
2.846030660000000,0,0x00,0xFF
2.846037060000000,0,0x00,0xFF
2.846043460000000,0,0x00,0xFF
2.846049860000000,0,0x00,0xFF
2.846056260000000,0,0x00,0xFF
2.846062660000000,0,0x00,0xFF
2.846069060000000,0,0x00,0xFF
2.846075460000000,0,0x00,0xFF
2.846081860000000,0,0x00,0xFF
2.846088260000000,0,0x00,0xFF
2.846094660000000,0,0x00,0xFF
2.846101060000000,0,0x00,0xFF
2.846107460000000,0,0x00,0xFF
2.846113860000000,0,0x00,0xFF
2.846120260000000,0,0x00,0xFF
2.846126660000000,0,0x00,0xFF
2.846133060000000,0,0x00,0xFF
2.846139460000000,0,0x00,0xFF
2.846145860000000,0,0x00,0xFF
2.846152260000000,0,0x00,0xFF
2.846158660000000,0,0x00,0xFF
2.846165060000000,0,0x00,0xFF
2.846171460000000,0,0x00,0xFF
2.846177860000000,0,0x00,0xFF
2.846184260000000,0,0x00,0xFF
2.846190660000000,0,0x00,0xFF
2.846197060000000,0,0x00,0xFF
2.846203460000000,0,0x00,0xFF
2.846209860000000,0,0x00,0xFF
2.846216260000000,0,0x00,0xFF
2.846222660000000,0,0x00,0xFF
2.846229060000000,0,0x00,0xFF
2.846235460000000,0,0x00,0xFF
2.846241860000000,0,0x00,0xFF
2.846248260000000,0,0x00,0xFF
2.846254660000000,0,0x00,0xFF
2.846261060000000,0,0x00,0xFF
2.846267460000000,0,0x00,0xFF
2.846273860000000,0,0x00,0xFF
2.846280260000000,0,0x00,0xFF
2.846286660000000,0,0x00,0xFF
2.846293060000000,0,0x00,0xFF
2.846299460000000,0,0x00,0xFF
2.846305860000000,0,0x00,0xFF
2.846312260000000,0,0x00,0xFF
2.846318660000000,0,0x00,0xFF
2.846325060000000,0,0x00,0xFF
2.846331460000000,0,0x00,0xFF
2.846337860000000,0,0x00,0xFF
2.846344260000000,0,0x00,0xFF
2.846350660000000,0,0x00,0xFF
2.846357060000000,0,0x00,0xFF
2.846363460000000,0,0x00,0xFF
2.846369860000000,0,0x00,0xFF
2.846376260000000,0,0x00,0xFF
2.846382660000000,0,0x00,0xFF
2.846389060000000,0,0x00,0xFF
2.846395460000000,0,0x00,0xFF
2.846401860000000,0,0x00,0xFF
2.846408260000000,0,0x00,0xFF
2.846414660000000,0,0x00,0xFF
2.846421060000000,0,0x00,0xFF
2.846427460000000,0,0x00,0xFF
2.846433860000000,0,0x00,0xFF
2.846440260000000,0,0x00,0xFF
2.846446660000000,0,0x00,0xFF
2.846453060000000,0,0x00,0xFF
2.846459460000000,0,0x00,0xFF
2.846465860000000,0,0x00,0xFF
2.846472260000000,0,0x00,0xFF
2.846478660000000,0,0x00,0xFF
2.846485060000000,0,0x00,0xFF
2.846564900000000,0,0xB7,0x00
2.846606180000000,0,0x02,0x00
2.846646740000000,0,0x10,0x00
2.846696720000000,0,0x00,0xFF
2.846703120000000,0,0x00,0xFF
2.846709520000000,0,0x00,0xFF
2.846715920000000,0,0x00,0xFF
2.846722320000000,0,0x00,0xFF
2.846728720000000,0,0x00,0xFF
2.846735120000000,0,0x00,0xFF
2.846741520000000,0,0x00,0xFF
2.846747920000000,0,0x00,0xFF
2.846754320000000,0,0x00,0xFF
2.846760720000000,0,0x00,0xFF
2.846767120000000,0,0x00,0xFF
2.846773520000000,0,0x00,0xFF
2.846779920000000,0,0x00,0xFF
2.846786320000000,0,0x00,0xFF
2.846792720000000,0,0x00,0xFF
2.846799120000000,0,0x00,0xFF
2.846805520000000,0,0x00,0xFF
2.846811920000000,0,0x00,0xFF
2.846818320000000,0,0x00,0xFF
2.846824720000000,0,0x00,0xFF
2.846831120000000,0,0x00,0xFF
2.846837520000000,0,0x00,0xFF
2.846843920000000,0,0x00,0xFF
2.846850320000000,0,0x00,0xFF
2.846856720000000,0,0x00,0xFF
2.846863120000000,0,0x00,0xFF
2.846869520000000,0,0x00,0xFF
2.846875920000000,0,0x00,0xFF
2.846882320000000,0,0x00,0xFF
2.846888720000000,0,0x00,0xFF
2.846895120000000,0,0x00,0xFF
2.846901520000000,0,0x00,0xFF
2.846907920000000,0,0x00,0xFF
2.846914320000000,0,0x00,0xFF
2.846920720000000,0,0x00,0xFF
2.846927120000000,0,0x00,0xFF
2.846933520000000,0,0x00,0xFF
2.846939920000000,0,0x00,0xFF
2.846946320000000,0,0x00,0xFF
2.846952720000000,0,0x00,0xFF
2.846959120000000,0,0x00,0xFF
2.846965520000000,0,0x00,0xFF
2.846971920000000,0,0x00,0xFF
2.846978320000000,0,0x00,0xFF
2.846984720000000,0,0x00,0xFF
2.846991120000000,0,0x00,0xFF
2.846997520000000,0,0x00,0xFF
2.847003920000000,0,0x00,0xFF
2.847010320000000,0,0x00,0xFF
2.847016720000000,0,0x00,0xFF
2.847023120000000,0,0x00,0xFF
2.847029520000000,0,0x00,0xFF
2.847035920000000,0,0x00,0xFF
2.847042320000000,0,0x00,0xFF
2.847048720000000,0,0x00,0xFF
2.847055120000000,0,0x00,0xFF
2.847061520000000,0,0x00,0xFF
2.847067920000000,0,0x00,0xFF
2.847074320000000,0,0x00,0xFF
2.847080720000000,0,0x81,0xFF
2.847087120000000,0,0x81,0xFF
2.847093520000000,0,0xFF,0xFF
2.847099920000000,0,0x80,0xFF
2.847106320000000,0,0x80,0xFF
2.847112720000000,0,0x00,0xFF
2.847119120000000,0,0x00,0xFF
2.847125520000000,0,0x70,0xFF
2.847131920000000,0,0x88,0xFF
2.847138320000000,0,0x88,0xFF
2.847144720000000,0,0x70,0xFF
2.847151120000000,0,0x00,0xFF
2.847157520000000,0,0x00,0xFF
2.847163920000000,0,0x70,0xFF
2.847170320000000,0,0x88,0xFF
2.847176720000000,0,0x88,0xFF
2.847183120000000,0,0x98,0xFF
2.847189520000000,0,0x00,0xFF
2.847195920000000,0,0x81,0xFF
2.847202320000000,0,0xFF,0xFF
2.847208720000000,0,0xA0,0xFF
2.847215120000000,0,0x38,0xFF
2.847221520000000,0,0xC8,0xFF
2.847227920000000,0,0x88,0xFF
2.847234320000000,0,0x00,0xFF
2.847240720000000,0,0x00,0xFF
2.847247120000000,0,0x00,0xFF
2.847253520000000,0,0x00,0xFF
2.847259920000000,0,0x00,0xFF
2.847266320000000,0,0x00,0xFF
2.847272720000000,0,0x00,0xFF
2.847279120000000,0,0x88,0xFF
2.847285520000000,0,0xF9,0xFF
2.847291920000000,0,0x80,0xFF
2.847298320000000,0,0x00,0xFF
2.847304720000000,0,0x00,0xFF
2.847311120000000,0,0x88,0xFF
2.847317520000000,0,0xF8,0xFF
2.847323920000000,0,0x88,0xFF
2.847330320000000,0,0x08,0xFF
2.847336720000000,0,0xF0,0xFF
2.847343120000000,0,0x80,0xFF
2.847349520000000,0,0x00,0xFF
2.847355920000000,0,0x00,0xFF
2.847362320000000,0,0x84,0xFF
2.847368720000000,0,0x00,0xFF
2.847375120000000,0,0x00,0xFF
2.847381520000000,0,0x00,0xFF
2.847387920000000,0,0x10,0xFF
2.847394320000000,0,0x2C,0xFF
2.847400720000000,0,0x22,0xFF
2.847407120000000,0,0xFF,0xFF
2.847413520000000,0,0xA0,0xFF
2.847419920000000,0,0x00,0xFF
2.847426320000000,0,0x00,0xFF
2.847432720000000,0,0x98,0xFF
2.847439120000000,0,0xA8,0xFF
2.847445520000000,0,0xA8,0xFF
2.847451920000000,0,0xC8,0xFF
2.847458320000000,0,0x00,0xFF
2.847464720000000,0,0x00,0xFF
2.847471120000000,0,0x00,0xFF
2.847477520000000,0,0x00,0xFF
2.847483920000000,0,0x00,0xFF
2.847490320000000,0,0x00,0xFF
2.847496720000000,0,0x00,0xFF
2.847503120000000,0,0x00,0xFF
2.847509520000000,0,0x00,0xFF
3.848291400000000,0,0xB0,0x00
3.848345380000000,0,0x02,0x00
3.848387540000000,0,0x10,0x00
3.848446080000000,0,0xFF,0xFF
3.848452480000000,0,0xDF,0xFF
3.848458880000000,0,0xAF,0xFF
3.848465280000000,0,0x77,0xFF
3.848471680000000,0,0xFB,0xFF
3.848478080000000,0,0xFD,0xFF
3.848484480000000,0,0xFF,0xFF
3.848490880000000,0,0xFF,0xFF
3.848497280000000,0,0xFF,0xFF
3.848503680000000,0,0xFF,0xFF
3.848510080000000,0,0xFF,0xFF
3.848516480000000,0,0xFF,0xFF
3.848522880000000,0,0xF7,0xFF
3.848529280000000,0,0xFB,0xFF
3.848535680000000,0,0xDB,0xFF
3.848542080000000,0,0xDB,0xFF
3.848548480000000,0,0x27,0xFF
3.848554880000000,0,0xFF,0xFF
3.848561280000000,0,0xFF,0xFF
3.848567680000000,0,0xFF,0xFF
3.848574080000000,0,0xFF,0xFF
3.848580480000000,0,0xFF,0xFF
3.848586880000000,0,0xFF,0xFF
3.848593280000000,0,0xFF,0xFF
3.848599680000000,0,0xFF,0xFF
3.848606080000000,0,0xFD,0xFF
3.848612480000000,0,0xFB,0xFF
3.848618880000000,0,0x77,0xFF
3.848625280000000,0,0xAF,0xFF
3.848631680000000,0,0xDF,0xFF
3.848638080000000,0,0x00,0xFF
3.848644480000000,0,0x00,0xFF
3.848650880000000,0,0x00,0xFF
3.848657280000000,0,0x00,0xFF
3.848663680000000,0,0x04,0xFF
3.848670080000000,0,0xFC,0xFF
3.848676480000000,0,0x24,0xFF
3.848682880000000,0,0x24,0xFF
3.848689280000000,0,0x18,0xFF
3.848695680000000,0,0x00,0xFF
3.848702080000000,0,0x00,0xFF
3.848708480000000,0,0xC0,0xFF
3.848714880000000,0,0x20,0xFF
3.848721280000000,0,0x20,0xFF
3.848727680000000,0,0xC0,0xFF
3.848734080000000,0,0x00,0xFF
3.848740480000000,0,0x00,0xFF
3.848746880000000,0,0x20,0xFF
3.848753260000000,0,0xA0,0xFF
3.848759660000000,0,0x60,0xFF
3.848766060000000,0,0x20,0xFF
3.848772460000000,0,0x00,0xFF
3.848778860000000,0,0x00,0xFF
3.848785260000000,0,0x20,0xFF
3.848791660000000,0,0xA0,0xFF
3.848798060000000,0,0x60,0xFF
3.848804460000000,0,0x20,0xFF
3.848810860000000,0,0x00,0xFF
3.848817260000000,0,0x00,0xFF
3.848823660000000,0,0x20,0xFF
3.848830060000000,0,0xE4,0xFF
3.848836460000000,0,0x00,0xFF
3.848842860000000,0,0x00,0xFF
3.848849260000000,0,0x00,0xFF
3.848855660000000,0,0x00,0xFF
3.848862060000000,0,0x00,0xFF
3.848868460000000,0,0x00,0xFF
3.848874860000000,0,0x00,0xFF
3.848881260000000,0,0x00,0xFF
3.848887660000000,0,0x00,0xFF
3.848894060000000,0,0x00,0xFF
3.848900460000000,0,0x00,0xFF
3.848906860000000,0,0x00,0xFF
3.848913260000000,0,0x00,0xFF
3.848919660000000,0,0x00,0xFF
3.848926060000000,0,0x00,0xFF
3.848932460000000,0,0x00,0xFF
3.848938860000000,0,0x00,0xFF
3.848945260000000,0,0x00,0xFF
3.848951660000000,0,0x00,0xFF
3.848958060000000,0,0x00,0xFF
3.848964460000000,0,0x00,0xFF
3.848970860000000,0,0x00,0xFF
3.848977260000000,0,0x00,0xFF
3.848983660000000,0,0x00,0xFF
3.848990060000000,0,0x00,0xFF
3.848996460000000,0,0x00,0xFF
3.849002860000000,0,0x00,0xFF
3.849009260000000,0,0x00,0xFF
3.849015660000000,0,0x00,0xFF
3.849022060000000,0,0x00,0xFF
3.849028460000000,0,0x00,0xFF
3.849034860000000,0,0x00,0xFF
3.849041260000000,0,0x00,0xFF
3.849047660000000,0,0x00,0xFF
3.849054060000000,0,0x00,0xFF
3.849060460000000,0,0x00,0xFF
3.849066860000000,0,0x00,0xFF
3.849073260000000,0,0x00,0xFF
3.849079660000000,0,0x00,0xFF
3.849086060000000,0,0x00,0xFF
3.849092460000000,0,0x00,0xFF
3.849098860000000,0,0x00,0xFF
3.849105260000000,0,0x00,0xFF
3.849111660000000,0,0x00,0xFF
3.849118060000000,0,0x00,0xFF
3.849124460000000,0,0x00,0xFF
3.849130860000000,0,0x00,0xFF
3.849137260000000,0,0x00,0xFF
3.849143660000000,0,0x00,0xFF
3.849150060000000,0,0x00,0xFF
3.849156460000000,0,0x00,0xFF
3.849162860000000,0,0x00,0xFF
3.849169260000000,0,0x00,0xFF
3.849175660000000,0,0xF8,0xFF
3.849182060000000,0,0x08,0xFF
3.849188460000000,0,0x04,0xFF
3.849194860000000,0,0xF4,0xFF
3.849201260000000,0,0xF4,0xFF
3.849207660000000,0,0x04,0xFF
3.849214060000000,0,0xF4,0xFF
3.849220460000000,0,0xF4,0xFF
3.849226860000000,0,0x04,0xFF
3.849233260000000,0,0xF4,0xFF
3.849239660000000,0,0xF4,0xFF
3.849246060000000,0,0x04,0xFF
3.849252460000000,0,0xFC,0xFF
3.849258860000000,0,0x00,0xFF
3.849345680000000,0,0xB1,0x00
3.849387640000000,0,0x02,0x00
3.849428400000000,0,0x10,0x00
3.849479260000000,0,0x0F,0xFF
3.849485660000000,0,0x0F,0xFF
3.849492060000000,0,0x0F,0xFF
3.849498460000000,0,0x0F,0xFF
3.849504860000000,0,0x0E,0xFF
3.849511260000000,0,0x0D,0xFF
3.849517660000000,0,0x0F,0xFF
3.849524060000000,0,0x0F,0xFF
3.849530460000000,0,0x0F,0xFF
3.849536860000000,0,0x0F,0xFF
3.849543260000000,0,0x0F,0xFF
